OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,toreconcile,WIKIDATA,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB,NAME_HI,NAME_UR
66,9,UTTAR PRADESH,60,DEORIA,339,Rampur Karkhana,Rampur Karkhana,Q55740757,66,DEORIA,966,,1.35054974986,0.03359804321,country:in/state:up,UP,country:in/state:up/assembly-constituency:339,,
41,9,UTTAR PRADESH,32,AURAIYA *,204,Auraiya (SC),Auraiya,Q55740668,41,ETAWAH (SC),941,,1.60038108922,0.04735756267,country:in/state:up,UP,country:in/state:up/assembly-constituency:204,,
44,9,UTTAR PRADESH,33,KANPUR DEHAT,206,Akbarpur-Raniya,Akbarpur-Raniya,Q17011696,44,AKBARPUR,944,,1.46512433154,0.05959151212,country:in/state:up,UP,country:in/state:up/assembly-constituency:206,,
36,9,UTTAR PRADESH,28,RAE BARELI,177,Bachhrawan (SC),Bachhrawan,Q55740643,36,RAE BARELI,936,,1.68523464824,0.07353010139,country:in/state:up,UP,country:in/state:up/assembly-constituency:177,,
55,9,UTTAR PRADESH,48,AMBEDKAR NAGAR *,278,Tanda,Tanda,Q55740708,55,AMBEDKAR NAGAR,955,,1.16724667973,0.02876808045,country:in/state:up,UP,country:in/state:up/assembly-constituency:278,,
37,9,UTTAR PRADESH,28,RAE BARELI,178,Tiloi,Tiloi,Q55740644,37,AMETHI,937,,1.47054774961,0.06055222695,country:in/state:up,UP,country:in/state:up/assembly-constituency:178,,
67,9,UTTAR PRADESH,60,DEORIA,336,Rudrapur,Rudrapur,Q55740756,67,BANSGAON (SC),967,,1.29989190013,0.03624951305,country:in/state:up,UP,country:in/state:up/assembly-constituency:336,,
41,9,UTTAR PRADESH,33,KANPUR DEHAT,207,Sikandra,Sikandra,Q18220103,41,ETAWAH (SC),941,,1.81123637177,0.07745589097,country:in/state:up,UP,country:in/state:up/assembly-constituency:207,,
44,9,UTTAR PRADESH,34,KANPUR NAGAR,211,Kalyanpur,"Kalyanpur, Kanpur",Q17062711,44,AKBARPUR,944,,0.4841810935,0.00645802149,country:in/state:up,UP,country:in/state:up/assembly-constituency:211,,
55,9,UTTAR PRADESH,48,AMBEDKAR NAGAR *,281,Akbarpur,Akbarpur,Q20164573,55,AMBEDKAR NAGAR,955,,1.10186981073,0.03643271218,country:in/state:up,UP,country:in/state:up/assembly-constituency:281,,
62,9,UTTAR PRADESH,48,AMBEDKAR NAGAR *,279,Alapur (SC),Alapur,Q25241396,62,SANT KABIR NAGAR,962,,1.54632918522,0.03917445855,country:in/state:up,UP,country:in/state:up/assembly-constituency:279,,
38,9,UTTAR PRADESH,49,SULTANPUR,187,Isauli,Isauli,Q55740653,38,SULTANPUR,938,,1.53414881264,0.05810740704,country:in/state:up,UP,country:in/state:up/assembly-constituency:187,,
67,9,UTTAR PRADESH,58,GORAKHPUR,328,Chillupar,Chillupar,Q55740750,67,BANSGAON (SC),967,,1.60143773573,0.04502498496,country:in/state:up,UP,country:in/state:up/assembly-constituency:328,,
43,9,UTTAR PRADESH,34,KANPUR NAGAR,214,Arya Nagar,Arya Nagar,Q17013379,43,KANPUR,943,,0.16782452877,0.00101044115,country:in/state:up,UP,country:in/state:up/assembly-constituency:214,,
43,9,UTTAR PRADESH,34,KANPUR NAGAR,213,Sishamau,Sishamau,Q17090680,43,KANPUR,943,,0.10917087587,0.0004165894,country:in/state:up,UP,country:in/state:up/assembly-constituency:213,,
43,9,UTTAR PRADESH,34,KANPUR NAGAR,212,Govindnagar,Govind Nagar,Q17053886,43,KANPUR,943,,0.33561304232,0.00402839701,country:in/state:up,UP,country:in/state:up/assembly-constituency:212,,
33,9,UTTAR PRADESH,26,UNNAO,166,Bhagwantnagar,Bhagwantnagar,Q55740641,33,UNNAO,933,,1.62086472219,0.08412210521,country:in/state:up,UP,country:in/state:up/assembly-constituency:166,,
37,9,UTTAR PRADESH,49,SULTANPUR,185,Gauriganj,Gauriganj,Q55740650,37,AMETHI,937,,1.47662663752,0.0597770874,country:in/state:up,UP,country:in/state:up/assembly-constituency:185,,
43,9,UTTAR PRADESH,34,KANPUR NAGAR,216,Kanpur Cantt.,Kanpur Cantonment,Q17063853,43,KANPUR,943,,0.32804582496,0.00347799974,country:in/state:up,UP,country:in/state:up/assembly-constituency:216,,
38,9,UTTAR PRADESH,49,SULTANPUR,188,Sultanpur,Sultanpur,Q55740654,38,SULTANPUR,938,,1.33418301796,0.02998569343,country:in/state:up,UP,country:in/state:up/assembly-constituency:188,,
45,9,UTTAR PRADESH,35,JALAUN,219,Madhaugarh,Madhaugarh,Q55740669,45,JALAUN (SC),945,,2.5698238583,0.13952227147,country:in/state:up,UP,country:in/state:up/assembly-constituency:219,,
67,9,UTTAR PRADESH,60,DEORIA,342,Barhaj,Barhaj,Q55740760,67,BANSGAON (SC),967,,1.43201959012,0.03492828594,country:in/state:up,UP,country:in/state:up/assembly-constituency:342,,
43,9,UTTAR PRADESH,34,KANPUR NAGAR,215,Kidwai Nagar,Kidwai Nagar,Q17067564,43,KANPUR,943,,0.20537173575,0.00192597964,country:in/state:up,UP,country:in/state:up/assembly-constituency:215,,
71,9,UTTAR PRADESH,60,DEORIA,340,Bhatpar Rani,Bhatpar Rani,Q55740758,71,SALEMPUR,971,,0.97815367732,0.03224479265,country:in/state:up,UP,country:in/state:up/assembly-constituency:340,,
55,9,UTTAR PRADESH,48,AMBEDKAR NAGAR *,280,Jalalpur,Jalalpur,Q6125979,55,AMBEDKAR NAGAR,955,,1.42714637328,0.05051598353,country:in/state:up,UP,country:in/state:up/assembly-constituency:280,,
45,9,UTTAR PRADESH,35,JALAUN,220,Kalpi,Kalpi,Q55740670,45,JALAUN (SC),945,,2.69041726023,0.15796072411,country:in/state:up,UP,country:in/state:up/assembly-constituency:220,,
68,9,UTTAR PRADESH,61,AZAMGARH,343,Atrauliya,Atrauliya,Q55740761,68,LALGANJ (SC),968,,1.29424449659,0.04079529551,country:in/state:up,UP,country:in/state:up/assembly-constituency:343,,
44,9,UTTAR PRADESH,34,KANPUR NAGAR,217,Maharajpur,"Maharajpur, Kanpur",Q17071023,44,AKBARPUR,944,,1.21036406532,0.03206802952,country:in/state:up,UP,country:in/state:up/assembly-constituency:217,,
36,9,UTTAR PRADESH,28,RAE BARELI,179,Harchandpur,Harchandpur,Q55740645,36,RAE BARELI,936,,1.71956068014,0.06040702213,country:in/state:up,UP,country:in/state:up/assembly-constituency:179,,
38,9,UTTAR PRADESH,49,SULTANPUR,189,Sadar,Sadar,Q55740655,38,SULTANPUR,938,,1.41837634669,0.05685244486,country:in/state:up,UP,country:in/state:up/assembly-constituency:189,,
69,9,UTTAR PRADESH,61,AZAMGARH,344,Gopalpur,Gopalpur,Q55740762,69,AZAMGARH,969,,1.13420911962,0.04367533281,country:in/state:up,UP,country:in/state:up/assembly-constituency:344,,
71,9,UTTAR PRADESH,60,DEORIA,341,Salempur (SC),Salempur,Q55740759,71,SALEMPUR,971,,1.20355656895,0.03150925724,country:in/state:up,UP,country:in/state:up/assembly-constituency:341,,
45,9,UTTAR PRADESH,33,KANPUR DEHAT,208,Bhognipur,Bhognipur,Q18110572,45,JALAUN (SC),945,,1.86218739828,0.07237975209,country:in/state:up,UP,country:in/state:up/assembly-constituency:208,,
36,9,UTTAR PRADESH,28,RAE BARELI,180,Rae Bareli,Rae Bareli,Q55740646,36,RAE BARELI,936,,1.43096610672,0.04891094783,country:in/state:up,UP,country:in/state:up/assembly-constituency:180,,
69,9,UTTAR PRADESH,61,AZAMGARH,345,Sagri,Sagri,Q25241392,69,AZAMGARH,969,,1.15322723931,0.03909601939,country:in/state:up,UP,country:in/state:up/assembly-constituency:345,,
44,9,UTTAR PRADESH,34,KANPUR NAGAR,218,Ghatampur (SC),Ghatampur,Q17053529,44,AKBARPUR,944,,1.68879774469,0.08338714062,country:in/state:up,UP,country:in/state:up/assembly-constituency:218,,
38,9,UTTAR PRADESH,49,SULTANPUR,191,Kadipur (SC),Kadipur,Q55740657,38,SULTANPUR,938,,1.79864976543,0.04322026325,country:in/state:up,UP,country:in/state:up/assembly-constituency:191,,
37,9,UTTAR PRADESH,49,SULTANPUR,186,Amethi,Amethi,Q55740652,37,AMETHI,937,,1.35356574179,0.05351121554,country:in/state:up,UP,country:in/state:up/assembly-constituency:186,,
70,9,UTTAR PRADESH,62,MAU,353,Madhuban,Madhuban,Q55740767,70,GHOSI,970,,1.2377767874,0.04123245954,country:in/state:up,UP,country:in/state:up/assembly-constituency:353,,
68,9,UTTAR PRADESH,61,AZAMGARH,349,Phoolpur-Pawai,Phoolpur Pawai,Q55740764,68,LALGANJ (SC),968,,1.13386353751,0.03389038336,country:in/state:up,UP,country:in/state:up/assembly-constituency:349,,
38,9,UTTAR PRADESH,49,SULTANPUR,190,Lambhua,Lambhua,Q55740656,38,SULTANPUR,938,,1.39569731047,0.04770347594,country:in/state:up,UP,country:in/state:up/assembly-constituency:190,,
36,9,UTTAR PRADESH,28,RAE BARELI,182,Sareni,Sareni,Q55740648,36,RAE BARELI,936,,1.55120030452,0.06712313376,country:in/state:up,UP,country:in/state:up/assembly-constituency:182,,
37,9,UTTAR PRADESH,28,RAE BARELI,181,Salon (SC),Salon,Q55740647,37,AMETHI,937,,1.50393788523,0.05469708172,country:in/state:up,UP,country:in/state:up/assembly-constituency:181,,
49,9,UTTAR PRADESH,42,FATEHPUR,238,Jahanabad,Jahanabad,Q55740683,49,FATEHPUR,949,,1.70490256214,0.07652778625,country:in/state:up,UP,country:in/state:up/assembly-constituency:238,,
70,9,UTTAR PRADESH,62,MAU,354,Ghosi,Ghosi,Q55767587,70,GHOSI,970,,1.25908490666,0.03903039679,country:in/state:up,UP,country:in/state:up/assembly-constituency:354,,
45,9,UTTAR PRADESH,35,JALAUN,221,Orai (SC),Orai,Q55740671,45,JALAUN (SC),945,,2.47688607813,0.11443005015,country:in/state:up,UP,country:in/state:up/assembly-constituency:221,,
73,9,UTTAR PRADESH,64,JAUNPUR,365,Shahganj,Shahganj,Q55740779,73,JAUNPUR,973,,1.62754114517,0.03970608903,country:in/state:up,UP,country:in/state:up/assembly-constituency:365,,
71,9,UTTAR PRADESH,63,BALLIA,357,Belthara Road (SC),Belthara Road,Q55740771,71,SALEMPUR,971,,1.13141181082,0.03851238553,country:in/state:up,UP,country:in/state:up/assembly-constituency:357,,
68,9,UTTAR PRADESH,61,AZAMGARH,348,Nizamabad,Nizamabad,Q55740763,68,LALGANJ (SC),968,,0.92329127519,0.03058546976,country:in/state:up,UP,country:in/state:up/assembly-constituency:348,,
39,9,UTTAR PRADESH,43,PRATAPGARH,244,Rampur Khas,Rampur Khas (Vidhan Sabha constituency),Q18220109,39,PRATAPGARH,939,,1.73527194979,0.04408658029,country:in/state:up,UP,country:in/state:up/assembly-constituency:244,,
47,9,UTTAR PRADESH,38,HAMIRPUR,228,Hamirpur,Hamirpur,Q55767578,47,HAMIRPUR,947,,3.16541398902,0.18033730355,country:in/state:up,UP,country:in/state:up/assembly-constituency:228,,
71,9,UTTAR PRADESH,63,BALLIA,359,Sikanderpur,Sikanderpur,Q55740773,71,SALEMPUR,971,,1.03600068164,0.04227338675,country:in/state:up,UP,country:in/state:up/assembly-constituency:359,,
49,9,UTTAR PRADESH,42,FATEHPUR,239,Bindki,Bindki,Q39079143,49,FATEHPUR,949,,1.29772550136,0.05509364232,country:in/state:up,UP,country:in/state:up/assembly-constituency:239,बिन्दकी,
69,9,UTTAR PRADESH,61,AZAMGARH,346,Mubarakpur,Mubarakpur,Q25241391,69,AZAMGARH,969,,1.32125656282,0.03115121396,country:in/state:up,UP,country:in/state:up/assembly-constituency:346,,
69,9,UTTAR PRADESH,61,AZAMGARH,347,Azamgarh,Azamgarh,Q25241390,69,AZAMGARH,969,,1.07715590654,0.02740069123,country:in/state:up,UP,country:in/state:up/assembly-constituency:347,,
70,9,UTTAR PRADESH,62,MAU,355,Muhammadabad-Gohna (SC),Muhammadabad-Gohna,Q55740768,70,GHOSI,970,,1.35373209416,0.03281465665,country:in/state:up,UP,country:in/state:up/assembly-constituency:355,,
36,9,UTTAR PRADESH,28,RAE BARELI,183,Unchahar,Unchahar,Q55740649,36,RAE BARELI,936,,1.37455465838,0.05094917528,country:in/state:up,UP,country:in/state:up/assembly-constituency:183,,
49,9,UTTAR PRADESH,42,FATEHPUR,242,Husainganj,Husainganj,Q55740686,49,FATEHPUR,949,,1.53770252828,0.05677668405,country:in/state:up,UP,country:in/state:up/assembly-constituency:242,,
39,9,UTTAR PRADESH,43,PRATAPGARH,248,Pratapgarh,Pratapgarh,Q55740691,39,PRATAPGARH,939,,1.32142825541,0.03793049782,country:in/state:up,UP,country:in/state:up/assembly-constituency:248,,
39,9,UTTAR PRADESH,43,PRATAPGARH,249,Patti,Patti,Q55767581,39,PRATAPGARH,939,,1.48023702103,0.04831499407,country:in/state:up,UP,country:in/state:up/assembly-constituency:249,,
68,9,UTTAR PRADESH,61,AZAMGARH,350,Didarganj,Didarganj,Q55740765,68,LALGANJ (SC),968,,1.38034017371,0.0453381889,country:in/state:up,UP,country:in/state:up/assembly-constituency:350,,
49,9,UTTAR PRADESH,42,FATEHPUR,240,Fatehpur,Fatehpur,Q55740684,49,FATEHPUR,949,,1.23343395284,0.05080077013,country:in/state:up,UP,country:in/state:up/assembly-constituency:240,,
39,9,UTTAR PRADESH,43,PRATAPGARH,247,Bishwavnathganj,Vishwanathganj,Q55740690,39,PRATAPGARH,939,,1.31379081122,0.05538745451,country:in/state:up,UP,country:in/state:up/assembly-constituency:247,,
73,9,UTTAR PRADESH,64,JAUNPUR,366,Jaunpur,Jaunpur,Q55740780,73,JAUNPUR,973,,1.14571878359,0.03305980457,country:in/state:up,UP,country:in/state:up/assembly-constituency:366,,
70,9,UTTAR PRADESH,62,MAU,356,Mau,Mau,Q55740769,70,GHOSI,970,,1.34132880856,0.03454261642,country:in/state:up,UP,country:in/state:up/assembly-constituency:356,,
71,9,UTTAR PRADESH,63,BALLIA,362,Bansdih,Bansdih,Q55740776,71,SALEMPUR,971,,1.14097324143,0.04144339495,country:in/state:up,UP,country:in/state:up/assembly-constituency:362,,
73,9,UTTAR PRADESH,64,JAUNPUR,364,Badlapur,Badlapur,Q55740778,73,JAUNPUR,973,,1.37582032787,0.04134714342,country:in/state:up,UP,country:in/state:up/assembly-constituency:364,,
70,9,UTTAR PRADESH,63,BALLIA,358,Rasara,Rasara,Q55740772,70,GHOSI,970,,1.15469987203,0.04147274406,country:in/state:up,UP,country:in/state:up/assembly-constituency:358,,
45,9,UTTAR PRADESH,36,JHANSI,225,Garautha,Garautha,Q55740674,45,JALAUN (SC),945,,3.41162448269,0.1658489747,country:in/state:up,UP,country:in/state:up/assembly-constituency:225,,
69,9,UTTAR PRADESH,61,AZAMGARH,352,Mehnagar (SC),Mehnagar,Q55740766,69,AZAMGARH,969,,1.79680185377,0.04937670306,country:in/state:up,UP,country:in/state:up/assembly-constituency:352,,
72,9,UTTAR PRADESH,63,BALLIA,363,Bairia,Bairia,Q55740777,72,BALLIA,972,,1.28291933024,0.04075312154,country:in/state:up,UP,country:in/state:up/assembly-constituency:363,,
68,9,UTTAR PRADESH,61,AZAMGARH,351,Lalganj (SC),Lalganj,Q55767586,68,LALGANJ (SC),968,,1.45904037411,0.04763463721,country:in/state:up,UP,country:in/state:up/assembly-constituency:351,,
39,9,UTTAR PRADESH,43,PRATAPGARH,250,Raniganj,Raniganj,Q55740692,39,PRATAPGARH,939,,1.38895392863,0.04223263505,country:in/state:up,UP,country:in/state:up/assembly-constituency:250,,
47,9,UTTAR PRADESH,38,HAMIRPUR,229,Rath (SC),Rath,Q55740676,47,HAMIRPUR,947,,2.79280079375,0.20344068958,country:in/state:up,UP,country:in/state:up/assembly-constituency:229,,
50,9,UTTAR PRADESH,43,PRATAPGARH,245,Babaganj (SC),Babaganj,Q55740688,50,KAUSHAMBI (SC),950,,1.55620511197,0.05287348927,country:in/state:up,UP,country:in/state:up/assembly-constituency:245,,
49,9,UTTAR PRADESH,42,FATEHPUR,241,Ayah Shah,Ayah Shah,Q55740685,49,FATEHPUR,949,,1.60948489875,0.06512953288,country:in/state:up,UP,country:in/state:up/assembly-constituency:241,,
72,9,UTTAR PRADESH,63,BALLIA,360,Phephana,Phephana,Q55740774,72,BALLIA,972,,1.44108169642,0.02826391247,country:in/state:up,UP,country:in/state:up/assembly-constituency:360,,
47,9,UTTAR PRADESH,40,BANDA,232,Tindwari,Tindwari,Q55740678,47,HAMIRPUR,947,,2.72969546955,0.13476324815,country:in/state:up,UP,country:in/state:up/assembly-constituency:232,,
73,9,UTTAR PRADESH,64,JAUNPUR,367,Malhani,Malhani,Q55740781,73,JAUNPUR,973,,1.32404584931,0.04050160443,country:in/state:up,UP,country:in/state:up/assembly-constituency:367,,
72,9,UTTAR PRADESH,65,GHAZIPUR,377,Zahoorabad,Zahoorabad,Q8064719,72,BALLIA,972,,1.73441617375,0.04695631076,country:in/state:up,UP,country:in/state:up/assembly-constituency:377,,
75,9,UTTAR PRADESH,65,GHAZIPUR,376,Jangipur (SC),Jangipur,Q55767671,75,GHAZIPUR,975,,1.40757913437,0.03952988983,country:in/state:up,UP,country:in/state:up/assembly-constituency:376,,
72,9,UTTAR PRADESH,63,BALLIA,361,Ballia Nagar,Ballia Nagar,Q55740775,72,BALLIA,972,,1.38841540854,0.03632442159,country:in/state:up,UP,country:in/state:up/assembly-constituency:361,,
75,9,UTTAR PRADESH,65,GHAZIPUR,373,Jakhanian,Jakhanian,Q55740788,75,GHAZIPUR,975,,1.43585876012,0.04841028705,country:in/state:up,UP,country:in/state:up/assembly-constituency:373,,
74,9,UTTAR PRADESH,64,JAUNPUR,371,Zafrabad,Zafrabad,Q55740786,74,MACHHLISHAHR (SC),974,,1.19395899262,0.03022636976,country:in/state:up,UP,country:in/state:up/assembly-constituency:371,,
73,9,UTTAR PRADESH,64,JAUNPUR,368,Mungra Badshahpur,Mungra Badshahpur,Q55740782,73,JAUNPUR,973,,1.47581397805,0.05120082091,country:in/state:up,UP,country:in/state:up/assembly-constituency:368,,
49,9,UTTAR PRADESH,42,FATEHPUR,243,Khaga (SC),Khaga,Q55740687,49,FATEHPUR,949,,1.64473612508,0.06887887789,country:in/state:up,UP,country:in/state:up/assembly-constituency:243,,
50,9,UTTAR PRADESH,44,KAUSHAMBI *,251,Sirathu,Sirathu,Q30601217,50,KAUSHAMBI (SC),950,,1.26137138103,0.0537936851,country:in/state:up,UP,country:in/state:up/assembly-constituency:251,,
50,9,UTTAR PRADESH,43,PRATAPGARH,246,Kunda,Kunda,Q17068125,50,KAUSHAMBI (SC),950,,1.64989484107,0.05335922667,country:in/state:up,UP,country:in/state:up/assembly-constituency:246,,
74,9,UTTAR PRADESH,64,JAUNPUR,372,Kerakat (SC),Kerakat,Q55740787,74,MACHHLISHAHR (SC),974,,1.25545532861,0.04312525739,country:in/state:up,UP,country:in/state:up/assembly-constituency:372,,
51,9,UTTAR PRADESH,45,ALLAHABAD,255,Soraon (SC),Soraon,Q55740696,51,PHULPUR,951,,1.03164407032,0.03453511768,country:in/state:up,UP,country:in/state:up/assembly-constituency:255,,
51,9,UTTAR PRADESH,45,ALLAHABAD,254,Phaphamau,Phaphamau,Q55740695,51,PHULPUR,951,,1.43163596277,0.04855559534,country:in/state:up,UP,country:in/state:up/assembly-constituency:254,,
74,9,UTTAR PRADESH,64,JAUNPUR,369,Machhlishahr (SC),Machhlishahr,Q55740783,74,MACHHLISHAHR (SC),974,,1.3739117872,0.04951926142,country:in/state:up,UP,country:in/state:up/assembly-constituency:369,,
48,9,UTTAR PRADESH,40,BANDA,233,Baberu,Baberu,Q55740680,48,BANDA,948,,1.75718134109,0.11382781953,country:in/state:up,UP,country:in/state:up/assembly-constituency:233,,
46,9,UTTAR PRADESH,36,JHANSI,224,Mauranipur (SC),Mauranipur,Q55740673,46,JHANSI,946,,4.42132212996,0.15621345038,country:in/state:up,UP,country:in/state:up/assembly-constituency:224,,
72,9,UTTAR PRADESH,65,GHAZIPUR,378,Mohammadabad,Mohammadabad,Q55740790,72,BALLIA,972,,1.29112551989,0.03813074137,country:in/state:up,UP,country:in/state:up/assembly-constituency:378,,
75,9,UTTAR PRADESH,65,GHAZIPUR,374,Saidpur (SC),Saidpur,Q55740789,75,GHAZIPUR,975,,1.22239913837,0.03836062171,country:in/state:up,UP,country:in/state:up/assembly-constituency:374,,
74,9,UTTAR PRADESH,64,JAUNPUR,370,Mariyahu,Mariyahu,Q55740784,74,MACHHLISHAHR (SC),974,,1.38234676231,0.03404457273,country:in/state:up,UP,country:in/state:up/assembly-constituency:370,,
78,9,UTTAR PRADESH,45,ALLAHABAD,257,Pratappur,Pratappur,Q55767582,78,BHADOHI,978,,1.79091024116,0.04668660894,country:in/state:up,UP,country:in/state:up/assembly-constituency:257,,
46,9,UTTAR PRADESH,36,JHANSI,222,Babina,Babina,Q55740672,46,JHANSI,946,,4.14640324873,0.11864124795,country:in/state:up,UP,country:in/state:up/assembly-constituency:222,,
75,9,UTTAR PRADESH,65,GHAZIPUR,375,Ghazipur,Ghazipur,Q5556102,75,GHAZIPUR,975,,1.22064970124,0.03799862734,country:in/state:up,UP,country:in/state:up/assembly-constituency:375,,
47,9,UTTAR PRADESH,39,MAHOBA *,230,Mahoba,Mahoba,Q55740677,47,HAMIRPUR,947,,2.62001999192,0.09495183993,country:in/state:up,UP,country:in/state:up/assembly-constituency:230,,
51,9,UTTAR PRADESH,45,ALLAHABAD,256,Phulpur,Phulpur,Q30605414,51,PHULPUR,951,,1.32256410752,0.03561525134,country:in/state:up,UP,country:in/state:up/assembly-constituency:256,,
50,9,UTTAR PRADESH,44,KAUSHAMBI *,253,Chail,Chail,Q55740694,50,KAUSHAMBI (SC),950,,1.33975125522,0.0642451513,country:in/state:up,UP,country:in/state:up/assembly-constituency:253,,
47,9,UTTAR PRADESH,39,MAHOBA *,231,Charkhari,Charkhari,Q25241389,47,HAMIRPUR,947,,3.34034443409,0.16205036333,country:in/state:up,UP,country:in/state:up/assembly-constituency:231,,
74,9,UTTAR PRADESH,67,VARANASI,384,Pindra,Pindra,Q19895287,74,MACHHLISHAHR (SC),974,,0.99620613192,0.0319295909,country:in/state:up,UP,country:in/state:up/assembly-constituency:384,,
76,9,UTTAR PRADESH,67,VARANASI,385,Ajagara (SC),Ajagara,Q25241196,76,CHANDAULI,976,,1.40263035514,0.02826242609,country:in/state:up,UP,country:in/state:up/assembly-constituency:385,,
46,9,UTTAR PRADESH,36,JHANSI,223,Jhansi Nagar,Jhansi Nagar,Q17059111,46,JHANSI,946,,0.68094361743,0.01369914954,country:in/state:up,UP,country:in/state:up/assembly-constituency:223,,
75,9,UTTAR PRADESH,65,GHAZIPUR,379,Zamania,Zamania,Q55740791,75,GHAZIPUR,975,,1.44767650389,0.05464822356,country:in/state:up,UP,country:in/state:up/assembly-constituency:379,,
48,9,UTTAR PRADESH,41,CHITRAKOOT *,236,Chitrakoot,Chitrakoot,Q55767580,48,BANDA,948,,2.47916022354,0.10111778997,country:in/state:up,UP,country:in/state:up/assembly-constituency:236,,
76,9,UTTAR PRADESH,66,CHANDAULI *,381,Sakaldiha,Sakaldiha,Q28172908,76,CHANDAULI,976,,1.16889552921,0.03568975763,country:in/state:up,UP,country:in/state:up/assembly-constituency:381,,
50,9,UTTAR PRADESH,44,KAUSHAMBI *,252,Manjhanpur (SC),Manjhanpur,Q55740693,50,KAUSHAMBI (SC),950,,1.2709940486,0.06281489441,country:in/state:up,UP,country:in/state:up/assembly-constituency:252,,
78,9,UTTAR PRADESH,68,SANT RAVIDAS NAGAR *,392,Bhadohi,Bhadohi,Q55740795,78,BHADOHI,978,,1.9111741886,0.04137118216,country:in/state:up,UP,country:in/state:up/assembly-constituency:392,,
51,9,UTTAR PRADESH,45,ALLAHABAD,262,Allahabad North,Allahabad North,Q25204344,51,PHULPUR,951,,0.2576290681,0.00361761545,country:in/state:up,UP,country:in/state:up/assembly-constituency:262,,
76,9,UTTAR PRADESH,66,CHANDAULI *,382,Saiyadraja,Saiyadraja,Q55740793,76,CHANDAULI,976,,1.35926201766,0.05004524373,country:in/state:up,UP,country:in/state:up/assembly-constituency:382,,
51,9,UTTAR PRADESH,45,ALLAHABAD,261,Allahabad West,Allahabad West,Q25241411,51,PHULPUR,951,,0.23816029863,0.00208384791,country:in/state:up,UP,country:in/state:up/assembly-constituency:261,,
48,9,UTTAR PRADESH,40,BANDA,235,Banda,Banda,Q55767579,48,BANDA,948,,1.39545084711,0.05077385288,country:in/state:up,UP,country:in/state:up/assembly-constituency:235,,
78,9,UTTAR PRADESH,45,ALLAHABAD,258,Handia,Handia,Q55740697,78,BHADOHI,978,,1.22154098321,0.02645925822,country:in/state:up,UP,country:in/state:up/assembly-constituency:258,,
52,9,UTTAR PRADESH,45,ALLAHABAD,263,Allahabad South,Allahabad South,Q25339695,52,ALLAHABAD,952,,0.30859462296,0.00258512795,country:in/state:up,UP,country:in/state:up/assembly-constituency:263,,
76,9,UTTAR PRADESH,67,VARANASI,386,Shivpur,Shivpur,Q25241207,76,CHANDAULI,976,,1.12615029334,0.02412338789,country:in/state:up,UP,country:in/state:up/assembly-constituency:386,,
78,9,UTTAR PRADESH,68,SANT RAVIDAS NAGAR *,393,Gyanpur,Gyanpur,Q55740796,78,BHADOHI,978,,1.42233346987,0.03078490631,country:in/state:up,UP,country:in/state:up/assembly-constituency:393,,
52,9,UTTAR PRADESH,45,ALLAHABAD,260,Karachhana,Karachhana,Q55740699,52,ALLAHABAD,952,,1.15787387895,0.03293110718,country:in/state:up,UP,country:in/state:up/assembly-constituency:260,,
48,9,UTTAR PRADESH,40,BANDA,234,Naraini (SC),Naraini,Q55740681,48,BANDA,948,,3.47537589102,0.10755945601,country:in/state:up,UP,country:in/state:up/assembly-constituency:234,,
77,9,UTTAR PRADESH,67,VARANASI,391,Sevapuri,Sevapuri,Q17089371,77,VARANASI,977,,1.21101507844,0.02415613034,country:in/state:up,UP,country:in/state:up/assembly-constituency:391,,
48,9,UTTAR PRADESH,41,CHITRAKOOT *,237,Manikpur,Manikpur,Q55740682,48,BANDA,948,,3.41713947684,0.17509888667,country:in/state:up,UP,country:in/state:up/assembly-constituency:237,,
77,9,UTTAR PRADESH,67,VARANASI,387,Rohaniya,Rohaniya,Q17087409,77,VARANASI,977,,0.98582065715,0.02044553497,country:in/state:up,UP,country:in/state:up/assembly-constituency:387,,
77,9,UTTAR PRADESH,67,VARANASI,388,Varanasi North,Varanasi North,Q17069839,77,VARANASI,977,,0.34079289407,0.00415755666,country:in/state:up,UP,country:in/state:up/assembly-constituency:388,,
78,9,UTTAR PRADESH,68,SANT RAVIDAS NAGAR *,394,Aurai (SC),Aurai,Q55767588,78,BHADOHI,978,,1.05304176133,0.01948596115,country:in/state:up,UP,country:in/state:up/assembly-constituency:394,,
52,9,UTTAR PRADESH,45,ALLAHABAD,264,Bara (SC),Bara,Q55740700,52,ALLAHABAD,952,,1.64474207301,0.08429460248,country:in/state:up,UP,country:in/state:up/assembly-constituency:264,,
77,9,UTTAR PRADESH,67,VARANASI,389,Varanasi South,Varanasi South,Q17069855,77,VARANASI,977,,0.1223678513,0.00058439931,country:in/state:up,UP,country:in/state:up/assembly-constituency:389,,
76,9,UTTAR PRADESH,66,CHANDAULI *,380,Mughalsarai,Mughalsarai,Q55740792,76,CHANDAULI,976,,1.05282194834,0.02288384803,country:in/state:up,UP,country:in/state:up/assembly-constituency:380,,
