OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,WIKIDATA,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
18,23,MADHYA PRADESH,34,RAISEN,142,Sanchi (SC),Q55442652,18,VIDISHA,2318,,3.55112597614,0.19458572237,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:142
18,23,MADHYA PRADESH,34,RAISEN,143,Silwani,Q55442654,18,VIDISHA,2318,,3.8011748211,0.19187056059,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:143
18,23,MADHYA PRADESH,31,VIDISHA,144,Vidisha,Q17101760,18,VIDISHA,2318,,1.65875103829,0.07389208938,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:144
18,23,MADHYA PRADESH,31,VIDISHA,145,Basoda,Q17049606,18,VIDISHA,2318,,2.39367137215,0.12006943891,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:145
5,23,MADHYA PRADESH,31,VIDISHA,146,Kurwai (SC),Q17068214,5,SAGAR,2305,,2.76030646013,0.16063032518,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:146
5,23,MADHYA PRADESH,31,VIDISHA,147,Sironj,Q17090616,5,SAGAR,2305,,2.51026405766,0.15858794859,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:147
5,23,MADHYA PRADESH,31,VIDISHA,148,Shamshabad,Q55443077,5,SAGAR,2305,,2.4201513977,0.13509240419,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:148
19,23,MADHYA PRADESH,32,BHOPAL,149,Berasia (SC),Q25209162,19,BHOPAL,2319,,2.47455454169,0.15233038561,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:149
19,23,MADHYA PRADESH,32,BHOPAL,150,Bhopal Uttar,Q30717003,19,BHOPAL,2319,,0.30780604883,0.00495365318,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:150
19,23,MADHYA PRADESH,32,BHOPAL,151,Narela,Q30678411,19,BHOPAL,2319,,0.24465331959,0.00293513878,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:151
19,23,MADHYA PRADESH,32,BHOPAL,152,Bhopal Dakshin-Paschim,Q30717001,19,BHOPAL,2319,,0.43491393507,0.00803520388,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:152
19,23,MADHYA PRADESH,32,BHOPAL,153,Bhopal Madhya,Q30717000,19,BHOPAL,2319,,0.22892950753,0.00270972557,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:153
19,23,MADHYA PRADESH,32,BHOPAL,154,Govindpura,Q30716996,19,BHOPAL,2319,,0.49128193863,0.00688433584,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:154
19,23,MADHYA PRADESH,32,BHOPAL,155,Huzur,Q30129566,19,BHOPAL,2319,,2.50179808274,0.06683939084,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:155
18,23,MADHYA PRADESH,33,SEHORE,156,Budhni,Q17027080,18,VIDISHA,2318,,3.50365335573,0.21057910482,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:156
21,23,MADHYA PRADESH,33,SEHORE,157,Ashta (SC),Q55442655,21,DEWAS (SC),2321,,2.30221449681,0.12826717839,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:157
18,23,MADHYA PRADESH,33,SEHORE,158,Ichhawar,Q55442656,18,VIDISHA,2318,,3.215451253,0.15887090257,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:158
19,23,MADHYA PRADESH,33,SEHORE,159,Sehore,Q30605757,19,BHOPAL,2319,,1.90730210447,0.08121011623,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:159
20,23,MADHYA PRADESH,30,RAJGARH,160,Narsinghgarh,Q55442657,20,RAJGARH,2320,,1.94457510499,0.12080825301,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:160
20,23,MADHYA PRADESH,30,RAJGARH,161,Biaora,Q55442659,20,RAJGARH,2320,,1.9712428022,0.10803826125,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:161
20,23,MADHYA PRADESH,30,RAJGARH,162,Rajgarh,Q55442660,20,RAJGARH,2320,,2.44500078058,0.11934723533,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:162
20,23,MADHYA PRADESH,30,RAJGARH,163,Khilchipur,Q55442662,20,RAJGARH,2320,,1.82983538913,0.10790880984,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:163
20,23,MADHYA PRADESH,30,RAJGARH,164,Sarangpur (SC),Q55442663,20,RAJGARH,2320,,1.75517953015,0.09060905254,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:164
20,23,MADHYA PRADESH,22,SHAJAPUR,165,Susner,Q55442664,20,RAJGARH,2320,,2.40420863124,0.13720389899,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:165
21,23,MADHYA PRADESH,22,SHAJAPUR,166,Agar (SC),Q30599642,21,DEWAS (SC),2321,,2.10493014532,0.12580348152,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:166
21,23,MADHYA PRADESH,22,SHAJAPUR,167,Shajapur,Q55442665,21,DEWAS (SC),2321,,2.11732884532,0.08984606557,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:167
21,23,MADHYA PRADESH,22,SHAJAPUR,168,Shujalpur,Q55442666,21,DEWAS (SC),2321,,1.89433288376,0.08802564375,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:168
21,23,MADHYA PRADESH,22,SHAJAPUR,169,Kalapipal,Q55442667,21,DEWAS (SC),2321,,2.34184279501,0.10762066395,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:169
21,23,MADHYA PRADESH,23,DEWAS,170,Sonkatch (SC),Q55442668,21,DEWAS (SC),2321,,2.15358590125,0.11712289802,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:170
21,23,MADHYA PRADESH,23,DEWAS,171,Dewas,Q28419685,21,DEWAS (SC),2321,,1.04027969453,0.02374260053,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:171
21,23,MADHYA PRADESH,23,DEWAS,172,Hatpipliya,Q55442670,21,DEWAS (SC),2321,,2.21960888692,0.10107084748,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:172
18,23,MADHYA PRADESH,23,DEWAS,173,Khategaon,Q55442671,18,VIDISHA,2318,,3.14333528409,0.14990462498,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:173
28,23,MADHYA PRADESH,23,DEWAS,174,Bagali (ST),Q30599908,28,KHANDWA,2328,,3.34799387671,0.22399586748,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:174
28,23,MADHYA PRADESH,29,EAST NIMAR,175,Mandhata,Q11934826,28,KHANDWA,2328,,3.15035358712,0.18604917662,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:175
29,23,MADHYA PRADESH,29,EAST NIMAR,176,Harsud (ST),Q55442672,29,BETUL (ST),2329,,2.75135597154,0.243721559,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:176
28,23,MADHYA PRADESH,29,EAST NIMAR,177,Khandwa (SC),Q25209160,28,KHANDWA,2328,,1.73548282069,0.0741685983,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:177
28,23,MADHYA PRADESH,29,EAST NIMAR,178,Pandhana (ST),Q55442673,28,KHANDWA,2328,,3.13856669527,0.1477933982,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:178
28,23,MADHYA PRADESH,48,BURHANPUR,179,Nepanagar (ST),Q28179324,28,KHANDWA,2328,,2.79165382222,0.212434193,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:179
28,23,MADHYA PRADESH,48,BURHANPUR,180,Burhanpur,Q55442674,28,KHANDWA,2328,,2.02307727142,0.07045382086,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:180
28,23,MADHYA PRADESH,27,WEST NIMAR,181,Bhikangaon (ST),Q55442675,28,KHANDWA,2328,,2.49974577041,0.14824769025,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:181
28,23,MADHYA PRADESH,27,WEST NIMAR,182,Badwah,Q55442676,28,KHANDWA,2328,,2.80339258771,0.10778760163,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:182
27,23,MADHYA PRADESH,27,WEST NIMAR,183,Maheshwar (SC),Q55442677,27,KHARGONE(ST),2327,,2.16837924749,0.09866661368,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:183
27,23,MADHYA PRADESH,27,WEST NIMAR,184,Kasrawad,Q55442678,27,KHARGONE(ST),2327,,2.68073159703,0.11271528899,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:184
27,23,MADHYA PRADESH,27,WEST NIMAR,185,Khargone,Q55442679,27,KHARGONE(ST),2327,,2.25508064543,0.07623774215,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:185
27,23,MADHYA PRADESH,27,WEST NIMAR,186,Bhagwanpura(ST),Q55442680,27,KHARGONE(ST),2327,,3.0142157036,0.15821436708,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:186
27,23,MADHYA PRADESH,28,BARWANI *,187,Sendhawa (ST),Q55442681,27,KHARGONE(ST),2327,,2.61508940647,0.13700629042,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:187
27,23,MADHYA PRADESH,28,BARWANI *,188,Rajpur (ST),Q55442682,27,KHARGONE(ST),2327,,1.97228928864,0.11188315645,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:188
27,23,MADHYA PRADESH,28,BARWANI *,189,Pansemal (ST),Q55442683,27,KHARGONE(ST),2327,,2.33080414936,0.11332443137,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:189
27,23,MADHYA PRADESH,28,BARWANI *,190,Badwani (ST),Q55442685,27,KHARGONE(ST),2327,,1.64751061028,0.11163350922,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:190
24,23,MADHYA PRADESH,24,JHABUA,191,Alirajpur (ST),Q4726859,24,RATLAM (ST),2324,,2.38429677918,0.15063209374,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:191
24,23,MADHYA PRADESH,24,JHABUA,192,Jobat (ST),Q6206777,24,RATLAM (ST),2324,,2.67271533658,0.12811609015,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:192
24,23,MADHYA PRADESH,24,JHABUA,193,Jhabua (ST),Q55442686,24,RATLAM (ST),2324,,1.9533267801,0.09067228793,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:193
24,23,MADHYA PRADESH,24,JHABUA,194,Thandla (ST),Q55442687,24,RATLAM (ST),2324,,1.85879476322,0.09826889727,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:194
24,23,MADHYA PRADESH,24,JHABUA,195,Petlawad (ST),Q55442688,24,RATLAM (ST),2324,,2.26188187115,0.12743401333,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:195
25,23,MADHYA PRADESH,25,DHAR,196,Sardarpur (ST),Q55442689,25,DHAR (ST),2325,,1.98285351816,0.1143929355,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:196
25,23,MADHYA PRADESH,25,DHAR,197,Gandhwani (ST),Q55442690,25,DHAR (ST),2325,,2.61414500895,0.13900250536,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:197
25,23,MADHYA PRADESH,25,DHAR,198,Kukshi (ST),Q6442565,25,DHAR (ST),2325,,1.80477090574,0.10521291117,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:198
25,23,MADHYA PRADESH,25,DHAR,199,Manawar (ST),Q55442691,25,DHAR (ST),2325,,1.5667547765,0.09654284859,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:199
25,23,MADHYA PRADESH,25,DHAR,200,Dharampuri (ST),Q55442692,25,DHAR (ST),2325,,1.83403583394,0.07986704795,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:200
25,23,MADHYA PRADESH,25,DHAR,201,Dhar,Q55442693,25,DHAR (ST),2325,,2.20096127103,0.06357454515,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:201
25,23,MADHYA PRADESH,25,DHAR,202,Badnawar,Q30599646,25,DHAR (ST),2325,,2.27848947802,0.11661495331,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:202
26,23,MADHYA PRADESH,26,INDORE,203,Depalpur,Q25241400,26,INDORE,2326,,2.27338829073,0.10609700278,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:203
26,23,MADHYA PRADESH,26,INDORE,204,Indore-1,Q25241401,26,INDORE,2326,,0.5077253507,0.00908684962,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:204
26,23,MADHYA PRADESH,26,INDORE,205,Indore-2,Q25241402,26,INDORE,2326,,0.5077253507,0.00908684962,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:205
26,23,MADHYA PRADESH,26,INDORE,206,Indore-3,Q25241403,26,INDORE,2326,,0.5077253507,0.00908684962,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:206
26,23,MADHYA PRADESH,26,INDORE,207,Indore-4,Q25241404,26,INDORE,2326,,0.5077253507,0.00908684962,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:207
26,23,MADHYA PRADESH,26,INDORE,208,Indore-5,Q25241405,26,INDORE,2326,,0.5077253507,0.00908684962,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:208
25,23,MADHYA PRADESH,26,INDORE,209,Dr. Ambedkar Nagar-Mhow,Q25222156,25,DHAR (ST),2325,,1.73603472331,0.09728541076,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:209
26,23,MADHYA PRADESH,26,INDORE,210,Rau,Q25241406,26,INDORE,2326,,1.50339589004,0.03443809594,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:210
26,23,MADHYA PRADESH,26,INDORE,211,Sanwer (SC),Q25241407,26,INDORE,2326,,2.32306823971,0.09700681194,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:211
22,23,MADHYA PRADESH,21,UJJAIN,212,Nagada-Khachrod,Q25241408,22,UJJAIN (SC),2322,,1.48624426662,0.07075226342,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:212
22,23,MADHYA PRADESH,21,UJJAIN,213,Mahidpur,Q30599373,22,UJJAIN (SC),2322,,1.95921108124,0.11217883672,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:213
22,23,MADHYA PRADESH,21,UJJAIN,214,Tarana (SC),Q30598756,22,UJJAIN (SC),2322,,2.52142472865,0.09477558052,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:214
22,23,MADHYA PRADESH,21,UJJAIN,215,Ghatiya (SC),Q30598758,22,UJJAIN (SC),2322,,2.48470207092,0.12723653195,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:215
22,23,MADHYA PRADESH,21,UJJAIN,216,Ujjain Uttar,Q25241398,22,UJJAIN (SC),2322,,0.21070886646,0.00230537152,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:216
22,23,MADHYA PRADESH,21,UJJAIN,217,Ujjain Dakshin,Q25241399,22,UJJAIN (SC),2322,,1.16667202638,0.03510366924,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:217
22,23,MADHYA PRADESH,21,UJJAIN,218,Badnagar,Q30598761,22,UJJAIN (SC),2322,,1.83365863285,0.09611586959,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:218
24,23,MADHYA PRADESH,20,RATLAM,219,Ratlam Rural (ST),Q55442695,24,RATLAM (ST),2324,,2.40946288817,0.11049824069,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:219
24,23,MADHYA PRADESH,20,RATLAM,220,Ratlam City,Q55442696,24,RATLAM (ST),2324,,0.35833992508,0.00506724861,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:220
24,23,MADHYA PRADESH,20,RATLAM,221,Sailana (ST),Q7400169,24,RATLAM (ST),2324,,1.9905791818,0.10412793601,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:221
23,23,MADHYA PRADESH,20,RATLAM,222,Jaora,Q55442697,23,MANDSOUR,2323,,1.97248002024,0.09017564055,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:222
22,23,MADHYA PRADESH,20,RATLAM,223,Alot (SC),Q30599368,22,UJJAIN (SC),2322,,2.46932558768,0.11950948447,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:223
23,23,MADHYA PRADESH,19,MANDSAUR,224,Mandsour,Q55442698,23,MANDSOUR,2323,,1.58051568351,0.06387122581,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:224
23,23,MADHYA PRADESH,19,MANDSAUR,225,Malhargarh (SC),Q55442699,23,MANDSOUR,2323,,2.78547114145,0.1194061419,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:225
23,23,MADHYA PRADESH,19,MANDSAUR,226,Suwasra,Q55442700,23,MANDSOUR,2323,,2.59515477358,0.14762379565,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:226
23,23,MADHYA PRADESH,19,MANDSAUR,227,Garoth,Q55442701,23,MANDSOUR,2323,,2.73439760363,0.16260568771,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:227
23,23,MADHYA PRADESH,18,NEEMUCH *,228,Manasa,Q6746984,23,MANDSOUR,2323,,1.93335641649,0.15460570638,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:228
23,23,MADHYA PRADESH,18,NEEMUCH *,229,Neemuch,Q6986871,23,MANDSOUR,2323,,1.94659349848,0.09091249426,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:229
23,23,MADHYA PRADESH,18,NEEMUCH *,230,Jawad,Q6165873,23,MANDSOUR,2323,,4.0827550822,0.13668958918,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:230
